timestamp,side,target_distance,current_distance,dist_error,pid_speed_output,target_yaw,current_yaw,yaw_correction_speed
0.0,1,0.6,0.0,0.6,0.0,176.95,176.95,0.0
0.033139705657958984,1,0.6,5.320740487373662e-07,0.5999994679259513,0.8,176.95,176.96,-0.09555898899863823
0.05830693244934082,1,0.6,1.104998292520247e-05,0.5999889500170748,0.48688095890218397,176.95,176.95,0.12090639491007123
0.08320355415344238,1,0.6,1.104998292520247e-05,0.5999889500170748,0.4899754723445832,176.95,176.95,-3.313970565802304e-05
0.10788607597351074,1,0.6,9.985834827727738e-06,0.5999900141651723,0.4929446440003711,176.95,176.95,-3.313970565802304e-05
0.13227176666259766,1,0.6,8.921686730253006e-06,0.5999910783132697,0.49587181340798997,176.95,176.95,-3.313970565802304e-05
0.16626214981079102,1,0.6,9.77300520823279e-05,0.5999022699479176,0.49944070125909823,176.95,176.94,0.09326110908403804
0.19907402992248535,1,0.6,0.0041863166611111535,0.5958136833388888,0.48199084384635815,176.95,176.9,0.3908861049363848
0.2336592674255371,1,0.6,0.008131624208407193,0.5918683757915928,0.48392540098162473,176.95,176.99,-0.8158874562132913
0.26663780212402344,1,0.6,0.02216971346722718,0.5778302865327728,0.4307171667542586,176.95,177.17,-1.7332112275271334
0.29129886627197266,1,0.6,0.02216971346722718,0.5778302865327728,0.49687782603521324,176.95,177.17,-0.11125341963767969
0.3245079517364502,1,0.6,0.05660804627519402,0.543391953724806,0.3173839608330049,176.95,177.31,-1.4471630878168544
0.34976744651794434,1,0.6,0.06991740652065499,0.5300825934793449,0.38593091875283825,176.95,177.22,0.9307740362607227
0.37494754791259766,1,0.6,0.08360516434147214,0.5163948356585278,0.37507793941570994,176.95,177.14,0.8545241975717083
0.39983129501342773,1,0.6,0.11183770419839092,0.4881622958016091,0.26627387671268643,176.95,177.11,0.2776743476502415
0.42619776725769043,1,0.6,0.12573594376883568,0.4742640562311643,0.34877516024731214,176.95,177.05,0.628414006011504
0.45947837829589844,1,0.6,0.13891188721529327,0.46108811278470674,0.3609854758530385,176.95,177.02,0.23092358315984357
0.49320101737976074,1,0.6,0.15129002802363017,0.4487099719763698,0.3584363792637334,176.95,177.01,0.05425452924071562
0.518212080001831,1,0.6,0.17214332087271034,0.42785667912728964,0.273888154353735,176.95,176.89,1.4648066613992172
0.5428993701934814,1,0.6,0.1804600486341596,0.4195399513658404,0.34383820229805406,176.95,176.89,0.025591710329056452
0.5677881240844727,1,0.6,0.18739844625953028,0.4126015537404697,0.3490572956326746,176.95,176.87,0.27686355651537164
0.6007328033447266,1,0.6,0.20089340434642644,0.39910659565357354,0.321263757446749,176.95,176.83,0.4204331387083559
0.6256632804870605,1,0.6,0.20351022514533987,0.3964897748546601,0.36684624915548275,176.95,176.81,0.3072044638371317
0.6592249870300293,1,0.6,0.2074647393092183,0.3925352606907817,0.3641384590043256,176.95,176.78,0.3535611185277347
0.691601037979126,1,0.6,0.20962114755795874,0.39037885244204124,0.37299822008369127,176.95,176.74,0.4688196377781463
0.7252063751220703,1,0.6,0.21216593921688312,0.3878340607831169,0.37207661332210445,176.95,176.72,0.2921032519220275
0.7495958805084229,1,0.6,0.2151738037962241,0.3848261962037759,0.3644074112459468,176.95,176.68,0.6262335982064171
0.7747235298156738,1,0.6,0.21907838878596397,0.380921611214036,0.358388506084491,176.95,176.65,0.5081437177279569
0.8074469566345215,1,0.6,0.23776062245713558,0.3622393775428644,0.28252593082926564,176.95,176.6,0.6394894080614011
0.84004807472229,1,0.6,0.2558567607456654,0.3441432392543346,0.27451761361891136,176.95,176.58,0.3693968998819064
0.8647933006286621,1,0.6,0.26611418005218285,0.33388581994781713,0.2881559716975217,176.95,176.59,0.06198011839486478
0.8984827995300293,1,0.6,0.2876113549966763,0.3123886450033237,0.2395266663369768,176.95,176.61,-0.0037359709978705136
0.9233198165893555,1,0.6,0.2981221446922281,0.3018778553077719,0.26485358861795744,176.95,176.59,0.4268301041513727
0.9565041065216064,1,0.6,0.3080473710791868,0.2919526289208132,0.2774655110414096,176.95,176.58,0.2818872439450313
