timestamp,tof1,tof2,tof3,tof4
2025-07-23 10:25:36.298250,404,0,0,0
2025-07-23 10:25:36.358803,403,0,0,0
2025-07-23 10:25:36.397499,404,0,0,0
2025-07-23 10:25:36.458880,404,0,0,0
2025-07-23 10:25:36.497633,415,0,0,0
2025-07-23 10:25:36.557695,403,0,0,0
2025-07-23 10:25:36.598186,404,0,0,0
2025-07-23 10:25:36.659652,415,0,0,0
2025-07-23 10:25:36.720974,413,0,0,0
2025-07-23 10:25:36.757221,413,0,0,0
2025-07-23 10:25:36.818147,413,0,0,0
2025-07-23 10:25:36.860392,415,0,0,0
2025-07-23 10:25:36.918517,403,0,0,0
2025-07-23 10:25:36.958533,413,0,0,0
2025-07-23 10:25:37.018946,413,0,0,0
2025-07-23 10:25:37.057671,403,0,0,0
2025-07-23 10:25:37.116803,413,0,0,0
2025-07-23 10:25:37.170871,413,0,0,0
2025-07-23 10:25:37.218541,415,0,0,0
2025-07-23 10:25:37.257306,414,0,0,0
2025-07-23 10:25:37.316309,403,0,0,0
2025-07-23 10:25:37.357320,414,0,0,0
2025-07-23 10:25:37.417206,414,0,0,0
2025-07-23 10:25:37.456687,404,0,0,0
2025-07-23 10:25:37.517265,414,0,0,0
2025-07-23 10:25:37.557270,412,0,0,0
2025-07-23 10:25:37.619564,414,0,0,0
2025-07-23 10:25:37.656847,413,0,0,0
2025-07-23 10:25:37.729935,413,0,0,0
2025-07-23 10:25:37.757619,413,0,0,0
2025-07-23 10:25:37.820486,413,0,0,0
2025-07-23 10:25:37.867489,403,0,0,0
2025-07-23 10:25:37.916996,413,0,0,0
2025-07-23 10:25:37.956949,412,0,0,0
2025-07-23 10:25:38.016975,412,0,0,0
2025-07-23 10:25:38.056562,413,0,0,0
2025-07-23 10:25:38.116529,413,0,0,0
2025-07-23 10:25:38.177265,413,0,0,0
2025-07-23 10:25:38.218716,413,0,0,0
2025-07-23 10:25:38.278229,411,0,0,0
2025-07-23 10:25:38.317216,413,0,0,0
2025-07-23 10:25:38.376450,413,0,0,0
2025-07-23 10:25:38.437649,413,0,0,0
2025-07-23 10:25:38.478218,412,0,0,0
2025-07-23 10:25:38.547412,413,0,0,0
2025-07-23 10:25:38.577036,413,0,0,0
2025-07-23 10:25:38.640433,413,0,0,0
2025-07-23 10:25:38.697099,412,0,0,0
2025-07-23 10:25:38.758503,413,0,0,0
2025-07-23 10:25:38.797099,412,0,0,0
2025-07-23 10:25:38.861469,412,0,0,0
2025-07-23 10:25:38.898270,413,0,0,0
2025-07-23 10:25:38.957495,413,0,0,0
