timestamp,tof1,tof2,tof3,tof4
2025-07-23 10:24:36.612008,329,0,0,0
2025-07-23 10:24:36.651110,330,0,0,0
2025-07-23 10:24:36.711827,332,0,0,0
2025-07-23 10:24:36.753877,328,0,0,0
2025-07-23 10:24:36.812317,330,0,0,0
2025-07-23 10:24:36.854815,330,0,0,0
2025-07-23 10:24:36.911728,330,0,0,0
2025-07-23 10:24:36.972070,330,0,0,0
2025-07-23 10:24:37.013124,331,0,0,0
2025-07-23 10:24:37.071764,329,0,0,0
2025-07-23 10:24:37.111782,330,0,0,0
2025-07-23 10:24:37.171451,333,0,0,0
2025-07-23 10:24:37.212112,331,0,0,0
2025-07-23 10:24:37.271764,328,0,0,0
2025-07-23 10:24:37.311682,330,0,0,0
2025-07-23 10:24:37.371755,330,0,0,0
2025-07-23 10:24:37.411634,330,0,0,0
2025-07-23 10:24:37.471662,330,0,0,0
2025-07-23 10:24:37.511970,330,0,0,0
2025-07-23 10:24:37.572523,330,0,0,0
2025-07-23 10:24:37.612493,333,0,0,0
2025-07-23 10:24:37.675114,328,0,0,0
2025-07-23 10:24:37.710766,330,0,0,0
2025-07-23 10:24:37.772208,329,0,0,0
2025-07-23 10:24:37.812625,331,0,0,0
2025-07-23 10:24:37.874238,333,0,0,0
2025-07-23 10:24:37.932384,332,0,0,0
2025-07-23 10:24:37.970037,331,0,0,0
2025-07-23 10:24:38.030124,333,0,0,0
2025-07-23 10:24:38.072526,330,0,0,0
2025-07-23 10:24:38.130671,330,0,0,0
2025-07-23 10:24:38.170176,333,0,0,0
2025-07-23 10:24:38.232673,333,0,0,0
2025-07-23 10:24:38.272204,333,0,0,0
2025-07-23 10:24:38.331858,331,0,0,0
2025-07-23 10:24:38.372607,330,0,0,0
2025-07-23 10:24:38.432234,333,0,0,0
2025-07-23 10:24:38.474229,332,0,0,0
2025-07-23 10:24:38.531679,331,0,0,0
2025-07-23 10:24:38.572965,331,0,0,0
2025-07-23 10:24:38.632034,330,0,0,0
2025-07-23 10:24:38.691716,332,0,0,0
2025-07-23 10:24:38.730195,332,0,0,0
2025-07-23 10:24:38.792345,330,0,0,0
2025-07-23 10:24:38.851050,330,0,0,0
2025-07-23 10:24:38.891495,329,0,0,0
2025-07-23 10:24:38.951321,330,0,0,0
2025-07-23 10:24:38.990865,331,0,0,0
2025-07-23 10:24:39.050763,332,0,0,0
2025-07-23 10:24:39.090860,329,0,0,0
2025-07-23 10:24:39.150951,332,0,0,0
2025-07-23 10:24:39.210919,331,0,0,0
2025-07-23 10:24:39.272895,332,0,0,0
2025-07-23 10:24:39.314012,332,0,0,0
2025-07-23 10:24:39.373264,332,0,0,0
2025-07-23 10:24:39.415010,332,0,0,0
2025-07-23 10:24:39.471730,333,0,0,0
2025-07-23 10:24:39.515185,332,0,0,0
2025-07-23 10:24:39.571705,332,0,0,0
2025-07-23 10:24:39.613036,330,0,0,0
2025-07-23 10:24:39.671621,330,0,0,0
2025-07-23 10:24:39.714681,333,0,0,0
2025-07-23 10:24:39.771889,330,0,0,0
2025-07-23 10:24:39.812960,332,0,0,0
2025-07-23 10:24:39.872636,331,0,0,0
2025-07-23 10:24:39.912555,332,0,0,0
2025-07-23 10:24:39.972489,330,0,0,0
2025-07-23 10:24:40.013025,334,0,0,0
2025-07-23 10:24:40.072536,330,0,0,0
2025-07-23 10:24:40.112395,331,0,0,0
2025-07-23 10:24:40.173050,332,0,0,0
2025-07-23 10:24:40.212365,332,0,0,0
2025-07-23 10:24:40.271720,330,0,0,0
2025-07-23 10:24:40.312367,332,0,0,0
2025-07-23 10:24:40.371937,334,0,0,0
2025-07-23 10:24:40.433070,332,0,0,0
2025-07-23 10:24:40.472954,330,0,0,0
2025-07-23 10:24:40.532806,331,0,0,0
2025-07-23 10:24:40.572876,332,0,0,0
2025-07-23 10:24:40.634810,329,0,0,0
2025-07-23 10:24:40.672589,332,0,0,0
2025-07-23 10:24:40.751334,332,0,0,0
2025-07-23 10:24:40.772335,329,0,0,0
2025-07-23 10:24:40.832010,331,0,0,0
2025-07-23 10:24:40.872227,331,0,0,0
2025-07-23 10:24:40.933505,333,0,0,0
2025-07-23 10:24:40.971693,331,0,0,0
2025-07-23 10:24:41.032891,332,0,0,0
2025-07-23 10:24:41.073205,330,0,0,0
2025-07-23 10:24:41.133206,332,0,0,0
2025-07-23 10:24:41.192767,331,0,0,0
2025-07-23 10:24:41.233269,331,0,0,0
2025-07-23 10:24:41.293854,331,0,0,0
2025-07-23 10:24:41.333568,331,0,0,0
2025-07-23 10:24:41.393101,331,0,0,0
2025-07-23 10:24:41.433243,332,0,0,0
2025-07-23 10:24:41.492916,329,0,0,0
2025-07-23 10:24:41.535387,328,0,0,0
2025-07-23 10:24:41.593331,330,0,0,0
2025-07-23 10:24:41.653241,330,0,0,0
2025-07-23 10:24:41.693631,332,0,0,0
2025-07-23 10:24:41.752563,330,0,0,0
2025-07-23 10:24:41.793767,331,0,0,0
2025-07-23 10:24:41.852811,330,0,0,0
2025-07-23 10:24:41.893857,332,0,0,0
2025-07-23 10:24:41.953779,331,0,0,0
2025-07-23 10:24:41.992930,331,0,0,0
2025-07-23 10:24:42.053306,334,0,0,0
2025-07-23 10:24:42.092904,330,0,0,0
2025-07-23 10:24:42.153051,331,0,0,0
2025-07-23 10:24:42.192595,330,0,0,0
2025-07-23 10:24:42.256837,332,0,0,0
2025-07-23 10:24:42.295210,331,0,0,0
2025-07-23 10:24:42.352967,331,0,0,0
2025-07-23 10:24:42.393894,332,0,0,0
2025-07-23 10:24:42.453392,330,0,0,0
2025-07-23 10:24:42.493501,333,0,0,0
2025-07-23 10:24:42.555215,332,0,0,0
2025-07-23 10:24:42.593498,332,0,0,0
2025-07-23 10:24:42.653097,331,0,0,0
2025-07-23 10:24:42.713500,330,0,0,0
2025-07-23 10:24:42.751609,332,0,0,0
2025-07-23 10:24:42.813376,332,0,0,0
2025-07-23 10:24:42.853404,332,0,0,0
2025-07-23 10:24:42.914336,332,0,0,0
2025-07-23 10:24:42.952707,331,0,0,0
2025-07-23 10:24:43.012517,332,0,0,0
2025-07-23 10:24:43.052730,333,0,0,0
2025-07-23 10:24:43.112378,335,0,0,0
2025-07-23 10:24:43.173548,331,0,0,0
2025-07-23 10:24:43.219080,331,0,0,0
2025-07-23 10:24:43.272610,329,0,0,0
2025-07-23 10:24:43.311595,330,0,0,0
2025-07-23 10:24:43.371852,334,0,0,0
2025-07-23 10:24:43.413437,331,0,0,0
2025-07-23 10:24:43.472570,334,0,0,0
2025-07-23 10:24:43.512519,332,0,0,0
2025-07-23 10:24:43.572337,332,0,0,0
2025-07-23 10:24:43.614396,332,0,0,0
2025-07-23 10:24:43.672145,333,0,0,0
2025-07-23 10:24:43.711941,332,0,0,0
2025-07-23 10:24:43.772528,330,0,0,0
2025-07-23 10:24:43.812178,332,0,0,0
2025-07-23 10:24:43.872415,332,0,0,0
2025-07-23 10:24:43.912149,332,0,0,0
2025-07-23 10:24:43.972156,331,0,0,0
2025-07-23 10:24:44.011983,333,0,0,0
2025-07-23 10:24:44.072358,332,0,0,0
2025-07-23 10:24:44.113352,331,0,0,0
2025-07-23 10:24:44.172016,332,0,0,0
2025-07-23 10:24:44.231656,332,0,0,0
2025-07-23 10:24:44.272255,333,0,0,0
2025-07-23 10:24:44.331560,332,0,0,0
2025-07-23 10:24:44.376840,331,0,0,0
2025-07-23 10:24:44.433156,332,0,0,0
2025-07-23 10:24:44.472417,332,0,0,0
2025-07-23 10:24:44.534588,333,0,0,0
2025-07-23 10:24:44.578281,333,0,0,0
2025-07-23 10:24:44.634532,330,0,0,0
2025-07-23 10:24:44.672275,332,0,0,0
2025-07-23 10:24:44.732276,330,0,0,0
2025-07-23 10:24:44.771546,332,0,0,0
2025-07-23 10:24:44.834848,334,0,0,0
2025-07-23 10:24:44.871069,333,0,0,0
2025-07-23 10:24:44.934313,332,0,0,0
2025-07-23 10:24:44.973191,335,0,0,0
2025-07-23 10:24:45.036554,335,0,0,0
