timestamp,tof1,tof2,tof3,tof4
2025-07-23 19:49:53.317544,1336,0,0,0
2025-07-23 19:49:53.376913,1322,0,0,0
2025-07-23 19:49:53.417116,1307,0,0,0
2025-07-23 19:49:53.477145,1307,0,0,0
2025-07-23 19:49:53.516584,1283,0,0,0
2025-07-23 19:49:53.579091,1270,0,0,0
2025-07-23 19:49:53.616899,1261,0,0,0
2025-07-23 19:49:53.679356,1247,0,0,0
2025-07-23 19:49:53.717471,1235,0,0,0
2025-07-23 19:49:53.777323,1221,0,0,0
2025-07-23 19:49:53.836817,1211,0,0,0
2025-07-23 19:49:53.876617,1196,0,0,0
2025-07-23 19:49:53.936528,1183,0,0,0
2025-07-23 19:49:53.981165,1170,0,0,0
2025-07-23 19:49:54.036358,1158,0,0,0
2025-07-23 19:49:54.078496,1147,0,0,0
2025-07-23 19:49:54.136646,1135,0,0,0
2025-07-23 19:49:54.181279,1122,0,0,0
2025-07-23 19:49:54.236921,1108,0,0,0
2025-07-23 19:49:54.296978,1095,0,0,0
2025-07-23 19:49:54.336499,1085,0,0,0
2025-07-23 19:49:54.396931,1070,0,0,0
2025-07-23 19:49:54.436903,1057,0,0,0
2025-07-23 19:49:54.496081,1047,0,0,0
2025-07-23 19:49:54.537407,1034,0,0,0
2025-07-23 19:49:54.597448,1020,0,0,0
2025-07-23 19:49:54.636574,1008,0,0,0
2025-07-23 19:49:54.696463,994,0,0,0
2025-07-23 19:49:54.736745,981,0,0,0
2025-07-23 19:49:54.796648,969,0,0,0
2025-07-23 19:49:54.836789,956,0,0,0
2025-07-23 19:49:54.896842,944,0,0,0
2025-07-23 19:49:54.937371,931,0,0,0
2025-07-23 19:49:54.997158,919,0,0,0
2025-07-23 19:49:55.057027,907,0,0,0
2025-07-23 19:49:55.097437,894,0,0,0
2025-07-23 19:49:55.157604,882,0,0,0
2025-07-23 19:49:55.196307,868,0,0,0
2025-07-23 19:49:55.256316,855,0,0,0
2025-07-23 19:49:55.296296,842,0,0,0
2025-07-23 19:49:55.356543,830,0,0,0
2025-07-23 19:49:55.416803,816,0,0,0
2025-07-23 19:49:55.456619,804,0,0,0
2025-07-23 19:49:55.518062,790,0,0,0
2025-07-23 19:49:55.556737,777,0,0,0
2025-07-23 19:49:55.616588,765,0,0,0
2025-07-23 19:49:55.656282,752,0,0,0
2025-07-23 19:49:55.716447,739,0,0,0
2025-07-23 19:49:55.756773,725,0,0,0
2025-07-23 19:49:55.817181,712,0,0,0
2025-07-23 19:49:55.856191,700,0,0,0
2025-07-23 19:49:55.917207,686,0,0,0
2025-07-23 19:49:55.956811,675,0,0,0
2025-07-23 19:49:56.016797,661,0,0,0
2025-07-23 19:49:56.056632,648,0,0,0
2025-07-23 19:49:56.116640,635,0,0,0
2025-07-23 19:49:56.157154,622,0,0,0
2025-07-23 19:49:56.216777,609,0,0,0
2025-07-23 19:49:56.256332,609,0,0,0
2025-07-23 19:49:56.316963,595,0,0,0
2025-07-23 19:49:56.356598,576,0,0,0
2025-07-23 19:49:56.416355,561,0,0,0
2025-07-23 19:49:56.456422,547,0,0,0
2025-07-23 19:49:56.516405,531,0,0,0
2025-07-23 19:49:56.577517,520,0,0,0
2025-07-23 19:49:56.616961,507,0,0,0
2025-07-23 19:49:56.677468,491,0,0,0
2025-07-23 19:49:56.736983,477,0,0,0
2025-07-23 19:49:56.777016,464,0,0,0
2025-07-23 19:49:56.836779,450,0,0,0
2025-07-23 19:49:56.877328,435,0,0,0
2025-07-23 19:49:56.937087,422,0,0,0
2025-07-23 19:49:56.978101,419,0,0,0
2025-07-23 19:49:57.036295,403,0,0,0
2025-07-23 19:49:57.077087,393,0,0,0
2025-07-23 19:49:57.136154,378,0,0,0
2025-07-23 19:49:57.176312,364,0,0,0
2025-07-23 19:49:57.236670,351,0,0,0
2025-07-23 19:49:57.276541,338,0,0,0
2025-07-23 19:49:57.336972,324,0,0,0
2025-07-23 19:49:57.377368,309,0,0,0
2025-07-23 19:49:57.436341,299,0,0,0
2025-07-23 19:49:57.496648,282,0,0,0
2025-07-23 19:49:57.537021,266,0,0,0
2025-07-23 19:49:57.596959,258,0,0,0
2025-07-23 19:49:57.636917,255,0,0,0
2025-07-23 19:49:57.696651,255,0,0,0
2025-07-23 19:49:57.736623,256,0,0,0
2025-07-23 19:49:57.796845,255,0,0,0
2025-07-23 19:49:57.836417,256,0,0,0
2025-07-23 19:49:57.896573,256,0,0,0
2025-07-23 19:49:57.936464,255,0,0,0
2025-07-23 19:49:57.996725,255,0,0,0
2025-07-23 19:49:58.040380,254,0,0,0
2025-07-23 19:49:58.096746,255,0,0,0
2025-07-23 19:49:58.139681,252,0,0,0
2025-07-23 19:49:58.196602,255,0,0,0
2025-07-23 19:49:58.256565,255,0,0,0
2025-07-23 19:49:58.297010,254,0,0,0
2025-07-23 19:49:58.356407,254,0,0,0
2025-07-23 19:49:58.397083,252,0,0,0
2025-07-23 19:49:58.456706,254,0,0,0
2025-07-23 19:49:58.497143,254,0,0,0
2025-07-23 19:49:58.556334,253,0,0,0
2025-07-23 19:49:58.597334,252,0,0,0
2025-07-23 19:49:58.656526,252,0,0,0
2025-07-23 19:49:58.716407,252,0,0,0
2025-07-23 19:49:58.756433,251,0,0,0
2025-07-23 19:49:58.816606,251,0,0,0
2025-07-23 19:49:58.857303,252,0,0,0
2025-07-23 19:49:58.917088,251,0,0,0
2025-07-23 19:49:58.956695,252,0,0,0
2025-07-23 19:49:59.017132,251,0,0,0
2025-07-23 19:49:59.056401,252,0,0,0
2025-07-23 19:49:59.117028,251,0,0,0
2025-07-23 19:49:59.176905,251,0,0,0
2025-07-23 19:49:59.217075,251,0,0,0
2025-07-23 19:49:59.277044,251,0,0,0
2025-07-23 19:49:59.317011,251,0,0,0
