timestamp,tof1,tof2,tof3,tof4
2025-07-23 10:51:42.547218,446,0,0,0
2025-07-23 10:51:42.607130,448,0,0,0
2025-07-23 10:51:42.647247,448,0,0,0
2025-07-23 10:51:42.708149,447,0,0,0
2025-07-23 10:51:42.766609,446,0,0,0
2025-07-23 10:51:42.807252,447,0,0,0
2025-07-23 10:51:42.868185,448,0,0,0
2025-07-23 10:51:42.906834,448,0,0,0
2025-07-23 10:51:42.967306,448,0,0,0
2025-07-23 10:51:43.007090,448,0,0,0
2025-07-23 10:51:43.067281,447,0,0,0
2025-07-23 10:51:43.127273,448,0,0,0
2025-07-23 10:51:43.167283,448,0,0,0
2025-07-23 10:51:43.240321,449,0,0,0
2025-07-23 10:51:43.266525,448,0,0,0
2025-07-23 10:51:43.327283,450,0,0,0
2025-07-23 10:51:43.367231,448,0,0,0
2025-07-23 10:51:43.427239,448,0,0,0
2025-07-23 10:51:43.486784,449,0,0,0
2025-07-23 10:51:43.527238,448,0,0,0
2025-07-23 10:51:43.587740,448,0,0,0
2025-07-23 10:51:43.627579,450,0,0,0
2025-07-23 10:51:43.686452,450,0,0,0
2025-07-23 10:51:43.727465,448,0,0,0
2025-07-23 10:51:43.787402,448,0,0,0
2025-07-23 10:51:43.827011,449,0,0,0
2025-07-23 10:51:43.887229,449,0,0,0
2025-07-23 10:51:43.947241,448,0,0,0
2025-07-23 10:51:43.986651,449,0,0,0
2025-07-23 10:51:44.047452,448,0,0,0
2025-07-23 10:51:44.107129,448,0,0,0
2025-07-23 10:51:44.147223,448,0,0,0
2025-07-23 10:51:44.207392,448,0,0,0
2025-07-23 10:51:44.247941,448,0,0,0
2025-07-23 10:51:44.307138,448,0,0,0
2025-07-23 10:51:44.347043,448,0,0,0
2025-07-23 10:51:44.407227,450,0,0,0
2025-07-23 10:51:44.447752,448,0,0,0
2025-07-23 10:51:44.518260,449,0,0,0
2025-07-23 10:51:44.547294,448,0,0,0
2025-07-23 10:51:44.607257,448,0,0,0
2025-07-23 10:51:44.647035,447,0,0,0
2025-07-23 10:51:44.707255,449,0,0,0
2025-07-23 10:51:44.747706,446,0,0,0
2025-07-23 10:51:44.807199,450,0,0,0
2025-07-23 10:51:44.847652,447,0,0,0
2025-07-23 10:51:44.906714,448,0,0,0
2025-07-23 10:51:44.967644,448,0,0,0
2025-07-23 10:51:45.007645,449,0,0,0
2025-07-23 10:51:45.066681,448,0,0,0
2025-07-23 10:51:45.106727,449,0,0,0
2025-07-23 10:51:45.167131,448,0,0,0
2025-07-23 10:51:45.226662,450,0,0,0
2025-07-23 10:51:45.267082,448,0,0,0
2025-07-23 10:51:45.306928,447,0,0,0
2025-07-23 10:51:45.367307,447,0,0,0
2025-07-23 10:51:45.407328,448,0,0,0
2025-07-23 10:51:45.467081,448,0,0,0
2025-07-23 10:51:45.507219,449,0,0,0
2025-07-23 10:51:45.568047,449,0,0,0
2025-07-23 10:51:45.626648,449,0,0,0
2025-07-23 10:51:45.667795,448,0,0,0
2025-07-23 10:51:45.727124,449,0,0,0
2025-07-23 10:51:45.768386,449,0,0,0
2025-07-23 10:51:45.827839,451,0,0,0
2025-07-23 10:51:45.866864,450,0,0,0
2025-07-23 10:51:45.927264,449,0,0,0
2025-07-23 10:51:45.967151,450,0,0,0
2025-07-23 10:51:46.026553,448,0,0,0
2025-07-23 10:51:46.068912,450,0,0,0
2025-07-23 10:51:46.127158,448,0,0,0
2025-07-23 10:51:46.187236,448,0,0,0
2025-07-23 10:51:46.227380,449,0,0,0
2025-07-23 10:51:46.288623,450,0,0,0
2025-07-23 10:51:46.328574,449,0,0,0
2025-07-23 10:51:46.388228,449,0,0,0
2025-07-23 10:51:46.427296,448,0,0,0
2025-07-23 10:51:46.488241,450,0,0,0
2025-07-23 10:51:46.527019,449,0,0,0
2025-07-23 10:51:46.588132,448,0,0,0
2025-07-23 10:51:46.626386,450,0,0,0
2025-07-23 10:51:46.688392,449,0,0,0
2025-07-23 10:51:46.747065,449,0,0,0
2025-07-23 10:51:46.788107,449,0,0,0
2025-07-23 10:51:46.847299,448,0,0,0
2025-07-23 10:51:46.887579,448,0,0,0
2025-07-23 10:51:46.947328,449,0,0,0
2025-07-23 10:51:46.988715,447,0,0,0
2025-07-23 10:51:47.046441,450,0,0,0
2025-07-23 10:51:47.106701,447,0,0,0
2025-07-23 10:51:47.146493,450,0,0,0
2025-07-23 10:51:47.207393,448,0,0,0
2025-07-23 10:51:47.246392,449,0,0,0
2025-07-23 10:51:47.307192,448,0,0,0
2025-07-23 10:51:47.347104,448,0,0,0
2025-07-23 10:51:47.406701,450,0,0,0
2025-07-23 10:51:47.447073,449,0,0,0
2025-07-23 10:51:47.506751,450,0,0,0
2025-07-23 10:51:47.547298,447,0,0,0
2025-07-23 10:51:47.607808,450,0,0,0
2025-07-23 10:51:47.646964,448,0,0,0
2025-07-23 10:51:47.706946,450,0,0,0
2025-07-23 10:51:47.747249,449,0,0,0
2025-07-23 10:51:47.808644,449,0,0,0
2025-07-23 10:51:47.866602,448,0,0,0
2025-07-23 10:51:47.906601,449,0,0,0
2025-07-23 10:51:47.967643,449,0,0,0
2025-07-23 10:51:48.009290,448,0,0,0
2025-07-23 10:51:48.073993,441,0,0,0
2025-07-23 10:51:48.107128,448,0,0,0
2025-07-23 10:51:48.167367,442,0,0,0
2025-07-23 10:51:48.207943,451,0,0,0
2025-07-23 10:51:48.267366,450,0,0,0
2025-07-23 10:51:48.307627,441,0,0,0
2025-07-23 10:51:48.367104,442,0,0,0
2025-07-23 10:51:48.427005,449,0,0,0
2025-07-23 10:51:48.467134,450,0,0,0
2025-07-23 10:51:48.526626,443,0,0,0
2025-07-23 10:51:48.567618,443,0,0,0
2025-07-23 10:51:48.627080,442,0,0,0
2025-07-23 10:51:48.667195,449,0,0,0
2025-07-23 10:51:48.727038,450,0,0,0
2025-07-23 10:51:48.766869,450,0,0,0
2025-07-23 10:51:48.828129,441,0,0,0
2025-07-23 10:51:48.876469,441,0,0,0
2025-07-23 10:51:48.926475,442,0,0,0
2025-07-23 10:51:48.967503,451,0,0,0
2025-07-23 10:51:49.027048,441,0,0,0
2025-07-23 10:51:49.070019,442,0,0,0
2025-07-23 10:51:49.127234,449,0,0,0
2025-07-23 10:51:49.187296,449,0,0,0
2025-07-23 10:51:49.227912,443,0,0,0
2025-07-23 10:51:49.287249,451,0,0,0
2025-07-23 10:51:49.326886,443,0,0,0
2025-07-23 10:51:49.386748,442,0,0,0
2025-07-23 10:51:49.437811,442,0,0,0
2025-07-23 10:51:49.487549,442,0,0,0
2025-07-23 10:51:49.547968,440,0,0,0
2025-07-23 10:51:49.587099,441,0,0,0
