timestamp,tof1,tof2,tof3,tof4
2025-07-23 11:01:45.045780,322,0,0,0
2025-07-23 11:01:45.107394,317,0,0,0
2025-07-23 11:01:45.146103,343,0,0,0
2025-07-23 11:01:45.205733,515,0,0,0
2025-07-23 11:01:45.245679,529,0,0,0
2025-07-23 11:01:45.305755,530,0,0,0
2025-07-23 11:01:45.346417,529,0,0,0
2025-07-23 11:01:45.406138,530,0,0,0
2025-07-23 11:01:45.466046,530,0,0,0
2025-07-23 11:01:45.525966,477,0,0,0
2025-07-23 11:01:45.566815,323,0,0,0
2025-07-23 11:01:45.627334,320,0,0,0
2025-07-23 11:01:45.666939,363,0,0,0
2025-07-23 11:01:45.727403,528,0,0,0
2025-07-23 11:01:45.767252,529,0,0,0
2025-07-23 11:01:45.827450,529,0,0,0
2025-07-23 11:01:45.869463,529,0,0,0
2025-07-23 11:01:45.927126,528,0,0,0
2025-07-23 11:01:45.967250,528,0,0,0
2025-07-23 11:01:46.029144,529,0,0,0
2025-07-23 11:01:46.066600,529,0,0,0
2025-07-23 11:01:46.130986,359,0,0,0
2025-07-23 11:01:46.167122,323,0,0,0
2025-07-23 11:01:46.228528,316,0,0,0
2025-07-23 11:01:46.266778,419,0,0,0
2025-07-23 11:01:46.327106,530,0,0,0
2025-07-23 11:01:46.367324,528,0,0,0
2025-07-23 11:01:46.426869,530,0,0,0
2025-07-23 11:01:46.467439,529,0,0,0
2025-07-23 11:01:46.527079,530,0,0,0
2025-07-23 11:01:46.568462,529,0,0,0
2025-07-23 11:01:46.627633,525,0,0,0
2025-07-23 11:01:46.687030,318,0,0,0
2025-07-23 11:01:46.728829,323,0,0,0
2025-07-23 11:01:46.786630,527,0,0,0
2025-07-23 11:01:46.827299,529,0,0,0
2025-07-23 11:01:46.888234,529,0,0,0
2025-07-23 11:01:46.931892,529,0,0,0
2025-07-23 11:01:46.987638,529,0,0,0
2025-07-23 11:01:47.026751,527,0,0,0
2025-07-23 11:01:47.087471,528,0,0,0
2025-07-23 11:01:47.147288,411,0,0,0
2025-07-23 11:01:47.187470,326,0,0,0
2025-07-23 11:01:47.247223,329,0,0,0
2025-07-23 11:01:47.287821,494,0,0,0
2025-07-23 11:01:47.346994,529,0,0,0
2025-07-23 11:01:47.387073,530,0,0,0
2025-07-23 11:01:47.447057,529,0,0,0
2025-07-23 11:01:47.487487,528,0,0,0
2025-07-23 11:01:47.547072,530,0,0,0
2025-07-23 11:01:47.587468,528,0,0,0
2025-07-23 11:01:47.649588,528,0,0,0
2025-07-23 11:01:47.686881,388,0,0,0
2025-07-23 11:01:47.747744,328,0,0,0
2025-07-23 11:01:47.786954,332,0,0,0
2025-07-23 11:01:47.846813,410,0,0,0
2025-07-23 11:01:47.887066,529,0,0,0
2025-07-23 11:01:47.947914,529,0,0,0
2025-07-23 11:01:48.006824,525,0,0,0
2025-07-23 11:01:48.046965,529,0,0,0
2025-07-23 11:01:48.107231,529,0,0,0
2025-07-23 11:01:48.147326,528,0,0,0
2025-07-23 11:01:48.207152,499,0,0,0
2025-07-23 11:01:48.247353,340,0,0,0
2025-07-23 11:01:48.307314,331,0,0,0
2025-07-23 11:01:48.346477,402,0,0,0
2025-07-23 11:01:48.406759,530,0,0,0
2025-07-23 11:01:48.446733,529,0,0,0
2025-07-23 11:01:48.507993,530,0,0,0
2025-07-23 11:01:48.571593,528,0,0,0
2025-07-23 11:01:48.606498,531,0,0,0
2025-07-23 11:01:48.667072,530,0,0,0
2025-07-23 11:01:48.707148,531,0,0,0
2025-07-23 11:01:48.766859,528,0,0,0
2025-07-23 11:01:48.806521,488,0,0,0
2025-07-23 11:01:48.866991,351,0,0,0
2025-07-23 11:01:48.906890,337,0,0,0
2025-07-23 11:01:48.966896,416,0,0,0
2025-07-23 11:01:49.007010,529,0,0,0
2025-07-23 11:01:49.071173,529,0,0,0
2025-07-23 11:01:49.106455,528,0,0,0
2025-07-23 11:01:49.167231,529,0,0,0
2025-07-23 11:01:49.207152,528,0,0,0
2025-07-23 11:01:49.267064,528,0,0,0
2025-07-23 11:01:49.307156,531,0,0,0
2025-07-23 11:01:49.373269,501,0,0,0
2025-07-23 11:01:49.408267,327,0,0,0
2025-07-23 11:01:49.470326,322,0,0,0
2025-07-23 11:01:49.507523,355,0,0,0
2025-07-23 11:01:49.566672,526,0,0,0
2025-07-23 11:01:49.608751,528,0,0,0
2025-07-23 11:01:49.667035,529,0,0,0
2025-07-23 11:01:49.708524,527,0,0,0
2025-07-23 11:01:49.766673,528,0,0,0
2025-07-23 11:01:49.807249,528,0,0,0
2025-07-23 11:01:49.886947,529,0,0,0
2025-07-23 11:01:49.926995,524,0,0,0
2025-07-23 11:01:49.987241,362,0,0,0
2025-07-23 11:01:50.026930,327,0,0,0
2025-07-23 11:01:50.086758,331,0,0,0
2025-07-23 11:01:50.126891,527,0,0,0
2025-07-23 11:01:50.186910,528,0,0,0
2025-07-23 11:01:50.227571,527,0,0,0
2025-07-23 11:01:50.288460,528,0,0,0
2025-07-23 11:01:50.329395,530,0,0,0
2025-07-23 11:01:50.387269,528,0,0,0
2025-07-23 11:01:50.426355,529,0,0,0
2025-07-23 11:01:50.487337,524,0,0,0
2025-07-23 11:01:50.527271,337,0,0,0
2025-07-23 11:01:50.586965,331,0,0,0
2025-07-23 11:01:50.627013,368,0,0,0
2025-07-23 11:01:50.687127,528,0,0,0
2025-07-23 11:01:50.726441,529,0,0,0
2025-07-23 11:01:50.786663,529,0,0,0
2025-07-23 11:01:50.826763,527,0,0,0
2025-07-23 11:01:50.886760,529,0,0,0
2025-07-23 11:01:50.927081,529,0,0,0
