Timestamp,M1_RPM,M1_Current,M1_Temp,M2_RPM,M2_Current,M2_Temp,M3_RPM,M3_Current,M3_Temp,M4_RPM,M4_Current,M4_Temp
2025-07-04 16:35:00.399533,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:00.501659,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:00.599237,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:00.699206,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:00.802575,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:00.896714,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:00.998413,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.102450,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.201031,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.298545,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.391941,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.494833,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.600407,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.692110,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.800051,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.891471,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:01.995812,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.100430,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.191178,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.300053,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.395321,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.497175,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.594241,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.708515,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.820265,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:02.931641,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.012263,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.123226,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.220456,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.317456,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.411994,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.518838,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.624900,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.720278,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.819429,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:03.928764,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.020035,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.119820,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.223162,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.322327,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.416013,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.518936,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.619615,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.719296,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.819430,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:04.958862,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.026235,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.138828,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.235265,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.336709,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.436526,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.538949,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.637469,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.738243,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.836611,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:05.935469,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.040091,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.138022,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.240516,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.334209,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.442705,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.532678,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.635681,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.732307,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.833270,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:06.942614,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.032916,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.140216,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.230911,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.327585,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.433694,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.528494,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.640788,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.756475,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.859547,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:07.956094,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.060838,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.152808,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.249684,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.350573,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.460491,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.560557,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.659066,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.761544,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.858836,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:08.960230,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.061232,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.161789,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.261420,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.361432,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.461915,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.559749,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.662067,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.763050,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.861994,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:09.957282,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.061029,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.151749,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.263469,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.359461,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.458139,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.557454,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.657549,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.757473,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.858978,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:10.956727,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.067153,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.155992,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.252998,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.352169,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.451644,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.551401,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.651863,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.761024,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.856479,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:11.951249,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.051612,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.159139,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.260295,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.357180,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.455526,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.561881,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.655489,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.763214,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.857868,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:12.958512,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.054085,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.161499,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.272113,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.364755,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.478021,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.568012,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.692890,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.777959,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.881482,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:13.983344,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.079499,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.175025,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.278801,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.374573,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.476988,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.577759,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.672759,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.777952,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.877494,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:14.978019,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:15.074987,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:15.171349,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:15.281964,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:15.390018,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
2025-07-04 16:35:15.484569,"[-2, -1, -3, -2]","[7709, 15118, 25348, 20503]","[50424, 50419, 50421, 50422]","[0, 0, 0, 0]"
